,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
651,14813,ADSL-EQ,ADSL,,-1.000000,1,,NSE,5.000000
652,896,KHAICHEM-EQ,KHAICHEM,,-1.000000,1,,NSE,5.000000
653,11699,PATELENG-EQ,PATELENG,,-1.000000,1,,NSE,5.000000
654,5688,ARCHIES-EQ,ARCHIES,,-1.000000,1,,NSE,5.000000
655,14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,5.000000
656,4522,SIGIND-EQ,SIGIND,,-1.000000,1,,NSE,5.000000
657,7303,VISESHINFO-EQ,VISESHINFO,,-1.000000,1,,NSE,5.000000
658,4751,INDRAMEDCO-EQ,INDRAMEDCO,,-1.000000,1,,NSE,5.000000
659,18962,RAJRATAN-EQ,RAJRATAN,,-1.000000,1,,NSE,5.000000
660,6407,LAMBODHARA-EQ,LAMBODHARA,,-1.000000,1,,NSE,5.000000
661,1205,GOODYEAR-EQ,GOODYEAR,,-1.000000,1,,NSE,5.000000
662,8159,FIBERWEB-EQ,FIBERWEB,,-1.000000,1,,NSE,5.000000
663,11864,PRIMESECU-EQ,PRIMESECU,,-1.000000,1,,NSE,5.000000
664,592,GRAPHITE-EQ,GRAPHITE,,-1.000000,1,,NSE,5.000000
665,22255,NDRAUTO-EQ,NDRAUTO,,-1.000000,1,,NSE,5.000000
666,16819,QNIFTY-EQ,QNIFTY,,-1.000000,1,,NSE,1.000000
667,20936,KIRLOSENG-EQ,KIRLOSENG,,-1.000000,1,,NSE,5.000000
668,13501,ALLCARGO-EQ,ALLCARGO,,-1.000000,1,,NSE,5.000000
669,467,HDFCLIFE-EQ,HDFCLIFE,,-1.000000,1,,NSE,5.000000
670,8962,HARDWYN-EQ,HARDWYN,,-1.000000,1,,NSE,5.000000
671,7518,TREJHARA-EQ,TREJHARA,,-1.000000,1,,NSE,5.000000
672,29008,SUNCLAYLTD-EQ,SUNCLAYLTD,,-1.000000,1,,NSE,5.000000
673,11536,TCS-EQ,TCS,,-1.000000,1,,NSE,5.000000
674,236,ASIANPAINT-EQ,ASIANPAINT,,-1.000000,1,,NSE,5.000000
675,8736,PNBGILTS-EQ,PNBGILTS,,-1.000000,1,,NSE,5.000000
676,9553,PRUDENT-EQ,PRUDENT,,-1.000000,1,,NSE,5.000000
677,6803,STEELCAS-EQ,STEELCAS,,-1.000000,1,,NSE,5.000000
678,14766,V2RETAIL-EQ,V2RETAIL,,-1.000000,1,,NSE,5.000000
679,10397,JISLJALEQS-EQ,JISLJALEQS,,-1.000000,1,,NSE,5.000000
680,25690,DSSL-EQ,DSSL,,-1.000000,1,,NSE,5.000000
681,4160,NORBTEAEXP-EQ,NORBTEAEXP,,-1.000000,1,,NSE,5.000000
682,29962,JUSTDIAL-EQ,JUSTDIAL,,-1.000000,1,,NSE,5.000000
683,14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000
684,18977,UNIVASTU-EQ,UNIVASTU,,-1.000000,1,,NSE,5.000000
685,13510,AKASH-EQ,AKASH,,-1.000000,1,,NSE,5.000000
686,3387,SMLISUZU-EQ,SMLISUZU,,-1.000000,1,,NSE,5.000000
687,6757,MARSHALL-EQ,MARSHALL,,-1.000000,1,,NSE,5.000000
688,10634,ASAL-EQ,ASAL,,-1.000000,1,,NSE,5.000000
689,21362,SALASAR-EQ,SALASAR,,-1.000000,1,,NSE,5.000000
690,1480,REPL-EQ,REPL,,-1.000000,1,,NSE,5.000000
691,1672,HGINFRA-EQ,HGINFRA,,-1.000000,1,,NSE,5.000000
692,1937,KREBSBIO-EQ,KREBSBIO,,-1.000000,1,,NSE,5.000000
693,15061,KOTAKPSUBK-EQ,KOTAKPSUBK,,-1.000000,1,,NSE,1.000000
694,9652,RELCHEMQ-EQ,RELCHEMQ,,-1.000000,1,,NSE,5.000000
695,7979,MAMFGETF-EQ,MAMFGETF,,-1.000000,1,,NSE,1.000000
696,15419,DPSCLTD-EQ,DPSCLTD,,-1.000000,1,,NSE,5.000000
697,3099,SHREDIGCEM-EQ,SHREDIGCEM,,-1.000000,1,,NSE,5.000000
698,6656,POLICYBZR-EQ,POLICYBZR,,-1.000000,1,,NSE,5.000000
699,1576,GILLETTE-EQ,GILLETTE,,-1.000000,1,,NSE,5.000000
700,1186,GLAND-EQ,GLAND,,-1.000000,1,,NSE,5.000000
701,2316,HEIDELBERG-EQ,HEIDELBERG,,-1.000000,1,,NSE,5.000000
702,4173,SUBCAPCITY-EQ,SUBCAPCITY,,-1.000000,1,,NSE,5.000000
703,21501,SIS-EQ,SIS,,-1.000000,1,,NSE,5.000000
704,10580,TCI-EQ,TCI,,-1.000000,1,,NSE,5.000000
705,7848,BIL-EQ,BIL,,-1.000000,1,,NSE,5.000000
706,21726,MATRIMONY-EQ,MATRIMONY,,-1.000000,1,,NSE,5.000000
707,14466,KIRLFER-EQ,KIRLFER,,-1.000000,1,,NSE,5.000000
708,14428,GOLDBEES-EQ,GOLDBEES,,-1.000000,1,,NSE,1.000000
709,1338,SDBL-EQ,SDBL,,-1.000000,1,,NSE,5.000000
710,10188,SHYAMCENT-EQ,SHYAMCENT,,-1.000000,1,,NSE,5.000000
711,4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1.000000,1,,NSE,5.000000
712,14657,INSECTICID-EQ,INSECTICID,,-1.000000,1,,NSE,5.000000
713,12034,BASML-EQ,BASML,,-1.000000,1,,NSE,5.000000
714,30012,CEREBRAINT-EQ,CEREBRAINT,,-1.000000,1,,NSE,5.000000
715,11957,IDFC-EQ,IDFC,,-1.000000,1,,NSE,5.000000
716,1675,ITI-EQ,ITI,,-1.000000,1,,NSE,5.000000
717,3022,SDL26BEES-EQ,SDL26BEES,,-1.000000,1,,NSE,1.000000
718,7048,HESTERBIO-EQ,HESTERBIO,,-1.000000,1,,NSE,5.000000
719,2816,RALLIS-EQ,RALLIS,,-1.000000,1,,NSE,5.000000
720,9847,NV20BEES-EQ,NV20BEES,,-1.000000,1,,NSE,1.000000
721,15068,RELIGARE-EQ,RELIGARE,,-1.000000,1,,NSE,5.000000
722,3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1.000000,1,,NSE,5.000000
723,17376,EXCEL-EQ,EXCEL,,-1.000000,1,,NSE,5.000000
724,4136,BIOFILCHEM-EQ,BIOFILCHEM,,-1.000000,1,,NSE,5.000000
725,11860,JKPAPER-EQ,JKPAPER,,-1.000000,1,,NSE,5.000000
726,11039,DCMNVL-EQ,DCMNVL,,-1.000000,1,,NSE,5.000000
727,30835,PILITA-EQ,PILITA,,-1.000000,1,,NSE,5.000000
728,20188,WABAG-EQ,WABAG,,-1.000000,1,,NSE,5.000000
729,11965,VIVIMEDLAB-EQ,VIVIMEDLAB,,-1.000000,1,,NSE,5.000000
730,13987,ABSLBANETF-EQ,ABSLBANETF,,-1.000000,1,,NSE,1.000000
731,10993,INDORAMA-EQ,INDORAMA,,-1.000000,1,,NSE,5.000000
732,6156,ARTNIRMAN-EQ,ARTNIRMAN,,-1.000000,1,,NSE,5.000000
733,24225,RELAXO-EQ,RELAXO,,-1.000000,1,,NSE,5.000000
734,13404,SUNTV-EQ,SUNTV,,-1.000000,1,,NSE,5.000000
735,9552,RVNL-EQ,RVNL,,-1.000000,1,,NSE,5.000000
736,18564,LTTS-EQ,LTTS,,-1.000000,1,,NSE,5.000000
737,25088,ASAHISONG-EQ,ASAHISONG,,-1.000000,1,,NSE,5.000000
738,5265,GLS-EQ,GLS,,-1.000000,1,,NSE,5.000000
739,7401,RAJESHEXPO-EQ,RAJESHEXPO,,-1.000000,1,,NSE,5.000000
740,15313,IRB-EQ,IRB,,-1.000000,1,,NSE,5.000000
741,3813,ARIHANTCAP-EQ,ARIHANTCAP,,-1.000000,1,,NSE,5.000000
742,1565,RVHL-EQ,RVHL,,-1.000000,1,,NSE,5.000000
743,18827,TARAPUR-EQ,TARAPUR,,-1.000000,1,,NSE,5.000000
744,13982,JASH-EQ,JASH,,-1.000000,1,,NSE,5.000000
745,12231,OCCL-EQ,OCCL,,-1.000000,1,,NSE,5.000000
746,8797,OBCL-EQ,OBCL,,-1.000000,1,,NSE,5.000000
747,19205,HEADSUP-EQ,HEADSUP,,-1.000000,1,,NSE,5.000000
748,17728,ASTEC-EQ,ASTEC,,-1.000000,1,,NSE,5.000000
749,7229,HCLTECH-EQ,HCLTECH,,-1.000000,1,,NSE,5.000000
750,22365,ICICITECH-EQ,ICICITECH,,-1.000000,1,,NSE,1.000000
751,7412,KOTAKALPHA-EQ,KOTAKALPHA,,-1.000000,1,,NSE,1.000000
752,19,INEOSSTYRO-EQ,INEOSSTYRO,,-1.000000,1,,NSE,5.000000
753,9931,VIKASLIFE-EQ,VIKASLIFE,,-1.000000,1,,NSE,5.000000
754,760,CGPOWER-EQ,CGPOWER,,-1.000000,1,,NSE,5.000000
755,13786,TORNTPOWER-EQ,TORNTPOWER,,-1.000000,1,,NSE,5.000000
756,19061,MANAPPURAM-EQ,MANAPPURAM,,-1.000000,1,,NSE,5.000000
757,11471,EXCELINDUS-EQ,EXCELINDUS,,-1.000000,1,,NSE,5.000000
758,8652,VETO-EQ,VETO,,-1.000000,1,,NSE,5.000000
759,11445,PILANIINVS-EQ,PILANIINVS,,-1.000000,1,,NSE,5.000000
760,958,ESCORTS-EQ,ESCORTS,,-1.000000,1,,NSE,5.000000
761,21511,OMKARCHEM-EQ,OMKARCHEM,,-1.000000,1,,NSE,5.000000
762,1185,AMBER-EQ,AMBER,,-1.000000,1,,NSE,5.000000
763,1162,GTL-EQ,GTL,,-1.000000,1,,NSE,5.000000
764,1328,MARINE-EQ,MARINE,,-1.000000,1,,NSE,5.000000
765,16751,RANEENGINE-EQ,RANEENGINE,,-1.000000,1,,NSE,5.000000
766,13091,EKC-EQ,EKC,,-1.000000,1,,NSE,5.000000
767,16683,DIGISPICE-EQ,DIGISPICE,,-1.000000,1,,NSE,5.000000
768,11377,MAHABANK-EQ,MAHABANK,,-1.000000,1,,NSE,5.000000
769,13290,BLKASHYAP-EQ,BLKASHYAP,,-1.000000,1,,NSE,5.000000
770,19277,EMAMIREAL-EQ,EMAMIREAL,,-1.000000,1,,NSE,5.000000
771,16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1.000000,1,,NSE,5.000000
772,144,GODREJAGRO-EQ,GODREJAGRO,,-1.000000,1,,NSE,5.000000
773,15179,ECLERX-EQ,ECLERX,,-1.000000,1,,NSE,5.000000
774,5851,KOTAKBKETF-EQ,KOTAKBKETF,,-1.000000,1,,NSE,1.000000
775,3066,SESHAPAPER-EQ,SESHAPAPER,,-1.000000,1,,NSE,5.000000
776,11817,MANGALAM-EQ,MANGALAM,,-1.000000,1,,NSE,5.000000
777,18110,VASCONEQ-EQ,VASCONEQ,,-1.000000,1,,NSE,5.000000
778,17507,INCREDIBLE-EQ,INCREDIBLE,,-1.000000,1,,NSE,5.000000
779,1979,LAXMIMACH-EQ,LAXMIMACH,,-1.000000,1,,NSE,5.000000
780,20374,COALINDIA-EQ,COALINDIA,,-1.000000,1,,NSE,5.000000
781,10604,BHARTIARTL-EQ,BHARTIARTL,,-1.000000,1,,NSE,5.000000
782,4064,CUBEXTUB-EQ,CUBEXTUB,,-1.000000,1,,NSE,5.000000
783,1607,GODHA-EQ,GODHA,,-1.000000,1,,NSE,5.000000
784,18883,SJVN-EQ,SJVN,,-1.000000,1,,NSE,5.000000
785,4847,KIMS-EQ,KIMS,,-1.000000,1,,NSE,5.000000
786,30108,ABFRL-EQ,ABFRL,,-1.000000,1,,NSE,5.000000
787,14853,OMAXE-EQ,OMAXE,,-1.000000,1,,NSE,5.000000
788,21154,ERIS-EQ,ERIS,,-1.000000,1,,NSE,5.000000
789,2792,EASEMYTRIP-EQ,EASEMYTRIP,,-1.000000,1,,NSE,5.000000
790,1360,HIMATSEIDE-EQ,HIMATSEIDE,,-1.000000,1,,NSE,5.000000
791,817,DCW-EQ,DCW,,-1.000000,1,,NSE,5.000000
792,811,DCMSHRIRAM-EQ,DCMSHRIRAM,,-1.000000,1,,NSE,5.000000
793,13414,RSYSTEMS-EQ,RSYSTEMS,,-1.000000,1,,NSE,5.000000
794,438,BHEL-EQ,BHEL,,-1.000000,1,,NSE,5.000000
795,11193,AXISILVER-EQ,AXISILVER,,-1.000000,1,,NSE,1.000000
796,4809,KCPSUGIND-EQ,KCPSUGIND,,-1.000000,1,,NSE,5.000000
797,4594,KOTHARIPET-EQ,KOTHARIPET,,-1.000000,1,,NSE,5.000000
798,20223,CLEDUCATE-EQ,CLEDUCATE,,-1.000000,1,,NSE,5.000000
799,1797,AWHCL-EQ,AWHCL,,-1.000000,1,,NSE,5.000000
800,14309,INDIANB-EQ,INDIANB,,-1.000000,1,,NSE,5.000000
801,2489,ISEC-EQ,ISEC,,-1.000000,1,,NSE,5.000000
802,18479,ISFT-EQ,ISFT,,-1.000000,1,,NSE,5.000000
803,3138,HONDAPOWER-EQ,HONDAPOWER,,-1.000000,1,,NSE,5.000000
804,11460,JPASSOCIAT-EQ,JPASSOCIAT,,-1.000000,1,,NSE,5.000000
805,13305,CENTURYPLY-EQ,CENTURYPLY,,-1.000000,1,,NSE,5.000000
806,13637,JMFINANCIL-EQ,JMFINANCIL,,-1.000000,1,,NSE,5.000000
807,21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1.000000,1,,NSE,5.000000
808,28913,ROSSELLIND-EQ,ROSSELLIND,,-1.000000,1,,NSE,5.000000
809,1729,JBFIND-EQ,JBFIND,,-1.000000,1,,NSE,5.000000
810,20296,GAL-EQ,GAL,,-1.000000,1,,NSE,5.000000
811,8341,CALSOFT-EQ,CALSOFT,,-1.000000,1,,NSE,5.000000
812,25328,APLLTD-EQ,APLLTD,,-1.000000,1,,NSE,5.000000
813,4422,INDIANCARD-EQ,INDIANCARD,,-1.000000,1,,NSE,5.000000
814,13720,JHS-EQ,JHS,,-1.000000,1,,NSE,5.000000
815,6843,SMLT-EQ,SMLT,,-1.000000,1,,NSE,5.000000
816,11369,TTKHLTCARE-EQ,TTKHLTCARE,,-1.000000,1,,NSE,5.000000
817,5748,CYIENT-EQ,CYIENT,,-1.000000,1,,NSE,5.000000
818,4378,ICICISENSX-EQ,ICICISENSX,,-1.000000,1,,NSE,1.000000
819,19289,MOM50-EQ,MOM50,,-1.000000,1,,NSE,1.000000
820,270,CHEMCON-EQ,CHEMCON,,-1.000000,1,,NSE,5.000000
821,6040,EIFFL-EQ,EIFFL,,-1.000000,1,,NSE,5.000000
822,5279,ROLEXRINGS-EQ,ROLEXRINGS,,-1.000000,1,,NSE,5.000000
823,3063,VEDL-EQ,VEDL,,-1.000000,1,,NSE,5.000000
824,14361,APOLLOPIPE-EQ,APOLLOPIPE,,-1.000000,1,,NSE,5.000000
825,21238,AUBANK-EQ,AUBANK,,-1.000000,1,,NSE,5.000000
826,10,ABAN-EQ,ABAN,,-1.000000,1,,NSE,5.000000
827,10948,STCINDIA-EQ,STCINDIA,,-1.000000,1,,NSE,5.000000
828,5385,AAVAS-EQ,AAVAS,,-1.000000,1,,NSE,5.000000
829,6705,PAYTM-EQ,PAYTM,,-1.000000,1,,NSE,5.000000
830,11868,63MOONS-EQ,63MOONS,,-1.000000,1,,NSE,5.000000
831,7886,MHLXMIRU-EQ,MHLXMIRU,,-1.000000,1,,NSE,5.000000
832,25634,ESSARSHPNG-EQ,ESSARSHPNG,,-1.000000,1,,NSE,5.000000
833,13430,KELLTONTEC-EQ,KELLTONTEC,,-1.000000,1,,NSE,5.000000
834,9668,HIKAL-EQ,HIKAL,,-1.000000,1,,NSE,5.000000
835,1811,KAKATCEM-EQ,KAKATCEM,,-1.000000,1,,NSE,5.000000
836,13538,TECHM-EQ,TECHM,,-1.000000,1,,NSE,5.000000
837,163,APOLLOTYRE-EQ,APOLLOTYRE,,-1.000000,1,,NSE,5.000000
838,3024,JINDALSAW-EQ,JINDALSAW,,-1.000000,1,,NSE,5.000000
839,4963,ICICIBANK-EQ,ICICIBANK,,-1.000000,1,,NSE,5.000000
840,7791,UNIINFO-EQ,UNIINFO,,-1.000000,1,,NSE,5.000000
841,11253,WELSPUNIND-EQ,WELSPUNIND,,-1.000000,1,,NSE,5.000000
842,9683,KPITTECH-EQ,KPITTECH,,-1.000000,1,,NSE,5.000000
843,6944,GANECOS-EQ,GANECOS,,-1.000000,1,,NSE,5.000000
844,4421,CREDITACC-EQ,CREDITACC,,-1.000000,1,,NSE,5.000000
845,9590,POLYCAB-EQ,POLYCAB,,-1.000000,1,,NSE,5.000000
846,1196,KANSAINER-EQ,KANSAINER,,-1.000000,1,,NSE,5.000000
847,3745,WATERBASE-EQ,WATERBASE,,-1.000000,1,,NSE,5.000000
848,3247,NITIRAJ-EQ,NITIRAJ,,-1.000000,1,,NSE,5.000000
849,3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1.000000,1,,NSE,5.000000
850,10243,SYNGENE-EQ,SYNGENE,,-1.000000,1,,NSE,5.000000
851,8003,SILVER-EQ,SILVER,,-1.000000,1,,NSE,1.000000
852,3766,WHEELS-EQ,WHEELS,,-1.000000,1,,NSE,5.000000
853,5245,AAREYDRUGS-EQ,AAREYDRUGS,,-1.000000,1,,NSE,5.000000
854,18967,KAPSTON-EQ,KAPSTON,,-1.000000,1,,NSE,5.000000
855,21690,DIXON-EQ,DIXON,,-1.000000,1,,NSE,5.000000
856,14894,CENTRALBK-EQ,CENTRALBK,,-1.000000,1,,NSE,5.000000
857,312,TIINDIA-EQ,TIINDIA,,-1.000000,1,,NSE,5.000000
858,3718,VOLTAS-EQ,VOLTAS,,-1.000000,1,,NSE,5.000000
859,16795,ARCHIDPLY-EQ,ARCHIDPLY,,-1.000000,1,,NSE,5.000000
860,10285,AYMSYNTEX-EQ,AYMSYNTEX,,-1.000000,1,,NSE,5.000000
861,15039,CERA-EQ,CERA,,-1.000000,1,,NSE,5.000000
862,9902,AXITA-EQ,AXITA,,-1.000000,1,,NSE,5.000000
863,20314,NRAIL-EQ,NRAIL,,-1.000000,1,,NSE,5.000000
864,14346,ORIENTALTL-EQ,ORIENTALTL,,-1.000000,1,,NSE,5.000000
865,1859,KESORAMIND-EQ,KESORAMIND,,-1.000000,1,,NSE,5.000000
866,21017,FMNL-EQ,FMNL,,-1.000000,1,,NSE,5.000000
867,8146,DEVIT-EQ,DEVIT,,-1.000000,1,,NSE,5.000000
868,4014,NAVA-EQ,NAVA,,-1.000000,1,,NSE,5.000000
869,13101,VIMTALABS-EQ,VIMTALABS,,-1.000000,1,,NSE,5.000000
870,7506,WOCKPHARMA-EQ,WOCKPHARMA,,-1.000000,1,,NSE,5.000000
871,17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,5.000000
872,18039,ADVENZYMES-EQ,ADVENZYMES,,-1.000000,1,,NSE,5.000000
873,157,APOLLOHOSP-EQ,APOLLOHOSP,,-1.000000,1,,NSE,5.000000
874,4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1.000000,1,,NSE,5.000000
875,3637,JUBLPHARMA-EQ,JUBLPHARMA,,-1.000000,1,,NSE,5.000000
876,17351,SALONA-EQ,SALONA,,-1.000000,1,,NSE,5.000000
877,11798,ALLSEC-EQ,ALLSEC,,-1.000000,1,,NSE,5.000000
878,6066,ATGL-EQ,ATGL,,-1.000000,1,,NSE,5.000000
879,8968,HARIOMPIPE-EQ,HARIOMPIPE,,-1.000000,1,,NSE,5.000000
880,14356,MINDTREE-EQ,MINDTREE,,-1.000000,1,,NSE,5.000000
881,8163,SPENCERS-EQ,SPENCERS,,-1.000000,1,,NSE,5.000000
882,15347,GSS-EQ,GSS,,-1.000000,1,,NSE,5.000000
883,17062,PALREDTEC-EQ,PALREDTEC,,-1.000000,1,,NSE,5.000000
884,6445,TECHNOE-EQ,TECHNOE,,-1.000000,1,,NSE,5.000000
885,3126,SHREYANIND-EQ,SHREYANIND,,-1.000000,1,,NSE,5.000000
886,5020,SVPGLOB-EQ,SVPGLOB,,-1.000000,1,,NSE,5.000000
887,436,IFGLEXPOR-EQ,IFGLEXPOR,,-1.000000,1,,NSE,5.000000
888,14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1.000000,1,,NSE,5.000000
889,3518,TORNTPHARM-EQ,TORNTPHARM,,-1.000000,1,,NSE,5.000000
890,14535,GOLDSHARE-EQ,GOLDSHARE,,-1.000000,1,,NSE,5.000000
891,9641,KHANDSE-EQ,KHANDSE,,-1.000000,1,,NSE,5.000000
892,23452,TCIDEVELOP-EQ,TCIDEVELOP,,-1.000000,1,,NSE,5.000000
893,2606,LEMONTREE-EQ,LEMONTREE,,-1.000000,1,,NSE,5.000000
894,9428,SKIPPER-EQ,SKIPPER,,-1.000000,1,,NSE,5.000000
895,14523,ICRA-EQ,ICRA,,-1.000000,1,,NSE,5.000000
896,20642,JINDWORLD-EQ,JINDWORLD,,-1.000000,1,,NSE,5.000000
897,1143,SDL24BEES-EQ,SDL24BEES,,-1.000000,1,,NSE,1.000000
898,1011,SCHAEFFLER-EQ,SCHAEFFLER,,-1.000000,1,,NSE,5.000000
899,21275,SUMMITSEC-EQ,SUMMITSEC,,-1.000000,1,,NSE,5.000000
900,18124,DBREALTY-EQ,DBREALTY,,-1.000000,1,,NSE,5.000000
901,21406,AVADHSUGAR-EQ,AVADHSUGAR,,-1.000000,1,,NSE,5.000000
902,10440,LUPIN-EQ,LUPIN,,-1.000000,1,,NSE,5.000000
903,5401,NGIL-EQ,NGIL,,-1.000000,1,,NSE,5.000000
904,28952,DUCON-EQ,DUCON,,-1.000000,1,,NSE,5.000000
905,21174,CDSL-EQ,CDSL,,-1.000000,1,,NSE,5.000000
906,8806,SONAMCLOCK-EQ,SONAMCLOCK,,-1.000000,1,,NSE,5.000000
907,13260,KEC-EQ,KEC,,-1.000000,1,,NSE,5.000000
908,2562,HUHTAMAKI-EQ,HUHTAMAKI,,-1.000000,1,,NSE,5.000000
909,278,AUTOAXLES-EQ,AUTOAXLES,,-1.000000,1,,NSE,5.000000
910,19578,UGARSUGAR-EQ,UGARSUGAR,,-1.000000,1,,NSE,5.000000
911,3694,VINDHYATEL-EQ,VINDHYATEL,,-1.000000,1,,NSE,5.000000
912,19943,DEEPAKNTR-EQ,DEEPAKNTR,,-1.000000,1,,NSE,5.000000
913,2814,ARVEE-EQ,ARVEE,,-1.000000,1,,NSE,5.000000
914,3724,VSTIND-EQ,VSTIND,,-1.000000,1,,NSE,5.000000
915,357,NAM-INDIA-EQ,NAM-INDIA,,-1.000000,1,,NSE,5.000000
916,17263,ARMANFIN-EQ,ARMANFIN,,-1.000000,1,,NSE,5.000000
917,17927,BAYERCROP-EQ,BAYERCROP,,-1.000000,1,,NSE,5.000000
918,5633,J&KBANK-EQ,J&KBANK,,-1.000000,1,,NSE,5.000000
919,637,CHAMBLFERT-EQ,CHAMBLFERT,,-1.000000,1,,NSE,5.000000
920,2595,3PLAND-EQ,3PLAND,,-1.000000,1,,NSE,5.000000
921,11630,NTPC-EQ,NTPC,,-1.000000,1,,NSE,5.000000
922,6045,PASUPTAC-EQ,PASUPTAC,,-1.000000,1,,NSE,5.000000
923,13796,MANALIPETC-EQ,MANALIPETC,,-1.000000,1,,NSE,5.000000
924,275,AUROPHARMA-EQ,AUROPHARMA,,-1.000000,1,,NSE,5.000000
925,8424,VIPULLTD-EQ,VIPULLTD,,-1.000000,1,,NSE,5.000000
926,11162,HARSHA-EQ,HARSHA,,-1.000000,1,,NSE,5.000000
927,24217,IVZINNIFTY-EQ,IVZINNIFTY,,-1.000000,1,,NSE,1.000000
928,5162,TATVA-EQ,TATVA,,-1.000000,1,,NSE,5.000000
929,28859,PROZONINTU-EQ,PROZONINTU,,-1.000000,1,,NSE,5.000000
930,2866,RCF-EQ,RCF,,-1.000000,1,,NSE,5.000000
931,14096,SIYSIL-EQ,SIYSIL,,-1.000000,1,,NSE,5.000000
932,9111,ARVINDFASN-EQ,ARVINDFASN,,-1.000000,1,,NSE,5.000000
933,11983,SASKEN-EQ,SASKEN,,-1.000000,1,,NSE,5.000000
934,15083,ADANIPORTS-EQ,ADANIPORTS,,-1.000000,1,,NSE,5.000000
935,12603,PRECAM-EQ,PRECAM,,-1.000000,1,,NSE,5.000000
936,14937,MAHINDCIE-EQ,MAHINDCIE,,-1.000000,1,,NSE,5.000000
937,2421,NILKAMAL-EQ,NILKAMAL,,-1.000000,1,,NSE,5.000000
938,1134,APOLLO-EQ,APOLLO,,-1.000000,1,,NSE,5.000000
939,5352,EXXARO-EQ,EXXARO,,-1.000000,1,,NSE,5.000000
940,22423,TOTAL-EQ,TOTAL,,-1.000000,1,,NSE,5.000000
941,1782,KANPRPLA-EQ,KANPRPLA,,-1.000000,1,,NSE,5.000000
942,1315,GALAXYSURF-EQ,GALAXYSURF,,-1.000000,1,,NSE,5.000000
943,15174,TRIL-EQ,TRIL,,-1.000000,1,,NSE,5.000000
944,5359,KRSNAA-EQ,KRSNAA,,-1.000000,1,,NSE,5.000000
945,338,BALMLAWRIE-EQ,BALMLAWRIE,,-1.000000,1,,NSE,5.000000
946,17520,RTNPOWER-EQ,RTNPOWER,,-1.000000,1,,NSE,5.000000
947,22428,MAXIND-EQ,MAXIND,,-1.000000,1,,NSE,5.000000
948,2028,LYKALABS-EQ,LYKALABS,,-1.000000,1,,NSE,5.000000
949,14667,KMSUGAR-EQ,KMSUGAR,,-1.000000,1,,NSE,5.000000
950,13702,VISHWARAJ-EQ,VISHWARAJ,,-1.000000,1,,NSE,5.000000
951,25780,APLAPOLLO-EQ,APLAPOLLO,,-1.000000,1,,NSE,5.000000
952,19631,PRICOLLTD-EQ,PRICOLLTD,,-1.000000,1,,NSE,5.000000
953,14707,TIMETECHNO-EQ,TIMETECHNO,,-1.000000,1,,NSE,5.000000
954,1491,IFCI-EQ,IFCI,,-1.000000,1,,NSE,5.000000
955,13745,GTLINFRA-EQ,GTLINFRA,,-1.000000,1,,NSE,5.000000
956,2303,HAL-EQ,HAL,,-1.000000,1,,NSE,5.000000
957,1838,KARURVYSYA-EQ,KARURVYSYA,,-1.000000,1,,NSE,5.000000
958,18365,PERSISTENT-EQ,PERSISTENT,,-1.000000,1,,NSE,5.000000
959,13826,SOBHA-EQ,SOBHA,,-1.000000,1,,NSE,5.000000
960,7851,RAMCOSYS-EQ,RAMCOSYS,,-1.000000,1,,NSE,5.000000
961,2809,RAJSREESUG-EQ,RAJSREESUG,,-1.000000,1,,NSE,5.000000
962,21478,UTINEXT50-EQ,UTINEXT50,,-1.000000,1,,NSE,1.000000
963,722,SBIETFPB-EQ,SBIETFPB,,-1.000000,1,,NSE,1.000000
964,11351,PETRONET-EQ,PETRONET,,-1.000000,1,,NSE,5.000000
965,13221,INOXLEISUR-EQ,INOXLEISUR,,-1.000000,1,,NSE,5.000000
966,22415,LOVABLE-EQ,LOVABLE,,-1.000000,1,,NSE,5.000000
967,13106,NAHARINDUS-EQ,NAHARINDUS,,-1.000000,1,,NSE,5.000000
968,6711,IVC-EQ,IVC,,-1.000000,1,,NSE,5.000000
969,9356,MSTCLTD-EQ,MSTCLTD,,-1.000000,1,,NSE,5.000000
970,380,BBTC-EQ,BBTC,,-1.000000,1,,NSE,5.000000
971,2972,ORIENTELEC-EQ,ORIENTELEC,,-1.000000,1,,NSE,5.000000
972,7406,GLENMARK-EQ,GLENMARK,,-1.000000,1,,NSE,5.000000
973,14843,VIPCLOTHNG-EQ,VIPCLOTHNG,,-1.000000,1,,NSE,5.000000
974,14912,KPRMILL-EQ,KPRMILL,,-1.000000,1,,NSE,5.000000
975,11892,VHL-EQ,VHL,,-1.000000,1,,NSE,5.000000
976,3078,SHANTIGEAR-EQ,SHANTIGEAR,,-1.000000,1,,NSE,5.000000
